source_system,department_code,position_name,cleaned_name,category,rate,harm,rank,cluster,etalon_name
3,2 452,Рабочий по комплексному обслуживанию и ремонту зданий,Рабочий по комплексному обслуживанию ремонту зданий,,,,,1663.0,Рабочий по обслуживанию ремонту зданий
3,2 452,учитель,Учитель,,,,,39.0,Учитель
3,2 452,Главный бухгалтер,Главный бухгалтер,,,,,521.0,Главный бухгалтер
3,2 454,Уборщик служебных помещений,Уборщик служебных помещений,,,,,1054.0,Уборщик служебных помещений
3,2 454,Глава сельсовета,Глава сельсовета,,,,,14.0,Глава
3,2 454,Зам.главы администрации,Заместитель главы администрации,,,,,,
3,2 454,Главный специалист эксперт,Главный специалист эксперт,,,,,295.0,Главный специалист- эксперт
3,2 455,Учитель,Учитель,,,,,39.0,Учитель
3,2 455,Качегар,Качегар,,,,,412.0,Кочегар
3,2 455,Уборщик служебных помещений,Уборщик служебных помещений,,,,,1054.0,Уборщик служебных помещений
3,2 455,Рабочий по комплексному обслуживанию и ремонту зданий,Рабочий по комплексному обслуживанию ремонту зданий,,,,,1663.0,Рабочий по обслуживанию ремонту зданий
